Participant,Condition,Segment_ID,ROI,abs_power,relative_power
V02,Binaural,2,Frontal,2.9455095937644963e-13,0.307048273787762
V02,Binaural,2,Auditory,7.688423818900179e-13,0.801463103953061
V02,Binaural,2,Occipital_Visual,2.3109633894083853e-12,2.4090137781479366
V02,Binaural,2,Gonzalez,1.2348116529902442e-12,1.2872026874612907
V02,Binaural,3,Frontal,2.4647520481504554e-13,0.5993844477974971
V02,Binaural,3,Auditory,4.5109096254173657e-13,1.096974065575523
V02,Binaural,3,Occipital_Visual,7.142133183177786e-13,1.7368414633462068
V02,Binaural,3,Gonzalez,5.207658026411279e-13,1.2664110504831558
V02,Binaural,4,Frontal,7.273447919432628e-13,0.6705477445579617
V02,Binaural,4,Auditory,9.387480725199876e-13,0.8654429229562896
V02,Binaural,4,Occipital_Visual,1.5515329159297037e-12,1.4303764994377743
V02,Binaural,4,Gonzalez,1.0556592156760875e-12,0.9732246850935662
V02,Binaural,5,Frontal,3.3513977186409306e-13,0.6676645919727472
V02,Binaural,5,Auditory,5.76962817133544e-13,1.1494238411104758
V02,Binaural,5,Occipital_Visual,8.76462798576291e-13,1.7460869342240788
V02,Binaural,5,Gonzalez,5.533979946044299e-13,1.1024780622454373
V02,Binaural,6,Frontal,2.22141125011397e-13,0.47207372251478236
V02,Binaural,6,Auditory,5.738752089864973e-13,1.2195463858900746
V02,Binaural,6,Occipital_Visual,6.928419413447911e-13,1.4723634552054399
V02,Binaural,6,Gonzalez,3.7400718918443425e-13,0.7948054014605712
V02,Binaural,7,Frontal,8.582826007767154e-13,0.9556645644168712
V02,Binaural,7,Auditory,1.1004466515072114e-12,1.225304892496866
V02,Binaural,7,Occipital_Visual,1.1536318785751823e-12,1.2845245910126322
V02,Binaural,7,Gonzalez,1.4303997486901035e-12,1.5926949370019374
V02,Binaural,8,Frontal,5.230173606172692e-13,0.5882584845698068
V02,Binaural,8,Auditory,5.428051711927282e-13,0.6105146243054665
V02,Binaural,8,Occipital_Visual,2.2573770326737337e-12,2.5389619778129635
V02,Binaural,8,Gonzalez,1.2962094281099972e-12,1.4578984394804162
V02,Binaural,9,Frontal,4.517212453807572e-13,0.8095752687973748
V02,Binaural,9,Auditory,6.921678053629894e-13,1.240503834632131
V02,Binaural,9,Occipital_Visual,6.633852307070465e-13,1.1889196754807845
V02,Binaural,9,Gonzalez,6.963432521312189e-13,1.2479870745158104
V02,Binaural,10,Frontal,7.042617020028207e-13,1.1335484033223542
V02,Binaural,10,Auditory,6.888101314060323e-13,1.1086782405277544
V02,Binaural,10,Occipital_Visual,9.814072067183247e-13,1.5796295170117785
V02,Binaural,10,Gonzalez,9.086408275806543e-13,1.4625079801562573
V02,Binaural,11,Frontal,1.0844648087854997e-13,0.2916389412870719
V02,Binaural,11,Auditory,4.3240604193235685e-13,1.1628449282417317
V02,Binaural,11,Occipital_Visual,6.015868820374534e-13,1.6178133208958343
V02,Binaural,11,Gonzalez,4.678393678008029e-13,1.2581337523588207
